Date,PeerFlow5,OwnFlow5,Forward5,ExitDate5,PeerFlow20,OwnFlow20,Forward20,ExitDate20,PeerFlow60,OwnFlow60,Forward60,ExitDate60,rate_us_real_10y_level,rate_us_real_10y_change_20d,currency_usdcnh_return_20d,price_return_20d
2021-12-17,0.065820455901,0.029834767728,0.003588186586,2021-12-27,0.073390209430,0.270990864044,0.004968258349,2022-01-18,0.107474440217,0.275798388784,0.063759315484,2022-03-22,-0.980000000000,0.160000000000,0.000100312693,-0.027077747989
2021-12-20,0.060832990823,0.023601347819,0.007773459189,2021-12-28,0.073390209430,0.279580890198,0.006940588562,2022-01-19,0.121167261101,0.282074893104,0.066352026652,2022-03-23,-0.970000000000,0.140000000000,-0.000586738306,-0.019480519481
2021-12-21,0.025148624561,-0.001194219704,0.006395995551,2021-12-29,0.074269345368,0.268301940093,0.022803114572,2022-01-20,0.125502113037,0.269264323041,0.080367074527,2022-03-24,-0.960000000000,0.020000000000,-0.001179904997,-0.009085903084
2021-12-22,0.000000000000,-0.005371697600,-0.000552486188,2021-12-30,0.087506147712,0.255377235116,0.013535911602,2022-01-21,0.131512503383,0.262988764999,0.080662983425,2022-03-25,-0.960000000000,-0.010000000000,-0.002339912365,-0.006089122613
2021-12-23,-0.002245174559,-0.006083905106,0.003025302530,2021-12-31,0.115461943994,0.224553363676,0.006600660066,2022-01-24,-0.084466477453,0.234064067165,0.074257425743,2022-03-28,-1.010000000000,-0.040000000000,-0.002793258966,0.004430905566
2021-12-24,-0.022055596277,-0.020753678738,-0.004950495050,2022-01-04,0.147515655207,0.198048820122,0.009075907591,2022-01-25,-0.082747264341,0.214793063067,0.061606160616,2022-03-29,-0.970000000000,0.000000000000,-0.001895092798,0.001378169791
2021-12-27,-0.017644477021,-0.038935363580,0.000550964187,2022-01-05,0.161711147375,0.157576660180,0.012396694215,2022-01-26,-0.070922035129,0.188404634670,0.057851239669,2022-03-30,-0.970000000000,0.100000000000,-0.003503849310,0.004427227449
2021-12-28,0.080285519094,-0.049021550352,0.002210555402,2022-01-06,0.273396664385,0.102364724126,0.000828958276,2022-01-27,-0.004111844923,0.139711463587,0.061895551257,2022-03-31,-1.020000000000,0.000000000000,-0.001698955964,0.010263522885
2021-12-29,0.087170382335,-0.046034611170,-0.005527915976,2022-01-07,0.265348825311,0.088524695358,-0.007186290768,2022-01-28,0.000000000000,0.122791171466,0.064123825318,2022-04-01,-1.010000000000,0.060000000000,0.001159865057,0.009468114731
2021-12-30,0.094509521834,-0.046037911789,-0.012887304634,2022-01-10,0.211759019896,0.058952242559,-0.007403345215,2022-02-07,-0.006129959222,0.101761043562,0.053468604332,2022-04-06,-0.980000000000,0.030000000000,-0.000059639791,0.008671328671
2021-12-31,0.087956764364,-0.048615345010,0.002211166390,2022-01-11,0.178309866724,0.028426793899,0.005804311774,2022-02-08,-0.006180473960,0.072137862083,0.060807075732,2022-04-07,-1.060000000000,-0.030000000000,0.000502923784,0.021592821088
2022-01-04,0.076335934992,-0.035591454395,0.004680616740,2022-01-12,0.168128791528,-0.000637456817,0.005781938326,2022-02-09,0.062029288162,0.054177966551,0.062224669604,2022-04-08,-1.040000000000,0.040000000000,-0.001541369897,0.007795100223
2022-01-05,-0.086705261977,-0.023708736023,0.006617038875,2022-01-13,0.044874858192,-0.025983018216,0.011304108078,2022-02-10,-0.011175690043,0.035924825064,0.071133167907,2022-04-11,-0.910000000000,0.100000000000,0.000074509512,0.014229910714
2022-01-06,-0.115131657848,-0.045739915472,0.013618677043,2022-01-14,0.011753652839,-0.058848887402,0.015564202335,2022-02-11,-0.011483701947,0.004445648448,0.084213451918,2022-04-12,-0.820000000000,0.170000000000,0.001888793733,0.006965728615
2022-01-07,-0.162417874464,-0.049886418025,0.009722222222,2022-01-17,-0.042313150222,-0.075779313759,0.031666666667,2022-02-14,-0.057816880833,-0.009608920696,0.087222222222,2022-04-13,-0.730000000000,0.270000000000,0.007641761411,0.004755244755
2022-01-10,-0.176202443479,-0.046371494224,0.004136789851,2022-01-18,-0.065820455901,-0.085055258875,0.028681742967,2022-02-15,-0.091449543857,-0.010192394662,0.086596800883,2022-04-14,-0.720000000000,0.260000000000,0.000376137227,0.009537166900
2022-01-11,-0.181476972241,-0.037725065554,-0.006029049055,2022-01-19,-0.081890564569,-0.087056986276,0.012332145793,2022-02-16,-0.117011788938,-0.000946061621,0.079199780762,2022-04-15,-0.700000000000,0.260000000000,0.000763845484,0.012273361227
2022-01-12,-0.092676380859,-0.017937407829,0.007395234182,2022-01-20,-0.082304589472,-0.089310573553,0.016707751301,2022-02-17,-0.102816348395,0.014153897128,0.085456039441,2022-04-18,-0.790000000000,0.190000000000,0.000287036761,0.016164994426
2022-01-13,-0.060408968718,0.006121025289,0.006032355361,2022-01-21,-0.096110934370,-0.089016703081,0.034000548396,2022-02-18,-0.098126745560,0.019173651854,0.080065807513,2022-04-19,-0.740000000000,0.190000000000,-0.001822979583,0.028716216216
2022-01-14,0.002454592092,0.003899882965,0.006877579092,2022-01-24,-0.083071458667,-0.095628705612,0.035213204952,2022-02-21,-0.089206132327,0.008986498837,0.072077028886,2022-04-20,-0.730000000000,0.190000000000,-0.001390174635,0.018415178571
2022-01-17,0.025163584267,-0.005148674655,0.007690195001,2022-01-25,-0.101455742873,-0.116135892039,0.041472123043,2022-02-22,-0.087365656635,-0.004484246746,0.076901950014,2022-04-21,-0.660000000000,0.320000000000,-0.003744892794,0.001653348030
2022-01-18,0.025484221444,-0.012878622018,0.013234077750,2022-01-26,-0.112483541011,-0.119593220889,0.043010752688,2022-02-23,-0.096542506019,-0.004868671872,0.086572925283,2022-04-22,-0.660000000000,0.310000000000,-0.005676698998,0.001379690949
2022-01-19,-0.012456412935,-0.035031400874,-0.015225666123,2022-01-27,-0.115967972025,-0.120162580740,0.031810766721,2022-02-24,-0.110013553370,-0.015481450165,0.066884176183,2022-04-25,-0.590000000000,0.370000000000,-0.003441276993,0.007224228952
2022-01-20,-0.029673614963,-0.037813071642,-0.020986644862,2022-01-28,-0.122932590473,-0.118729863072,0.035704551649,2022-02-25,-0.104927087080,-0.017489976237,0.061869719270,2022-04-26,-0.570000000000,0.390000000000,-0.003983495156,0.023113338903
2022-01-21,-0.029382981867,-0.028898623251,-0.010928961749,2022-02-07,-0.108010882096,-0.116387979243,0.037704918033,2022-02-28,-0.095802992551,-0.019234199440,0.065300546448,2022-04-27,-0.500000000000,0.510000000000,-0.004860541652,0.012406947891
2022-01-24,-0.022091328826,-0.022330550416,-0.008176614881,2022-02-08,-0.101488574266,-0.117559170584,0.029435813573,2022-03-01,-0.091240945287,-0.017717630275,0.055055873535,2022-04-28,-0.590000000000,0.380000000000,-0.005355704582,0.007982383705
2022-01-25,-0.009940366087,-0.027436326617,-0.005986394558,2022-02-09,-0.105523204253,-0.109059246677,0.041088435374,2022-03-02,-0.095367919594,-0.020198826033,0.071292517007,2022-04-29,-0.630000000000,0.340000000000,-0.006490364064,0.011294765840
2022-01-26,0.012613532302,-0.024655081238,0.012700165654,2022-02-10,-0.171346112955,-0.097618924457,0.057426836002,2022-03-03,-0.084397874390,-0.024370976362,0.083931529542,2022-05-05,-0.630000000000,0.390000000000,-0.006961888815,0.008786381109
2022-01-27,0.022935799300,-0.023735094555,0.017260579065,2022-02-11,-0.174753409233,-0.098129641838,0.071826280624,2022-03-04,-0.084397874390,-0.028930436910,0.085746102450,2022-05-06,-0.530000000000,0.480000000000,-0.006033409653,-0.005241379310
2022-01-28,0.010090825842,-0.020782239596,0.025966850829,2022-02-14,-0.176809331695,-0.092994790123,0.087569060773,2022-03-07,-0.094936780392,-0.032021184907,0.088950276243,2022-05-09,-0.590000000000,0.390000000000,-0.000367277462,-0.003327787022
2022-02-07,0.005020084521,-0.016860867260,0.025006870019,2022-02-15,-0.169983533709,-0.088105839026,0.079142621599,2022-03-08,-0.084590828068,-0.041662143712,0.076944215444,2022-05-10,-0.660000000000,0.400000000000,-0.000813997622,-0.006313477903
2022-02-08,-0.005020084521,0.006312797540,0.011223651793,2022-02-16,-0.173133203402,-0.070347223690,0.107582808650,2022-03-09,-0.091659098426,-0.032710301640,0.060224473036,2022-05-11,-0.480000000000,0.560000000000,-0.000210546990,0.005801104972
2022-02-09,0.002491282587,0.023387422304,0.011995637950,2022-02-17,-0.090415981326,-0.054088183608,0.060523446020,2022-03-10,-0.071527512327,-0.024845578094,0.068429661941,2022-05-12,-0.460000000000,0.450000000000,-0.001492431966,0.006327372765
2022-02-10,0.009965130348,0.015543830813,0.032019704433,2022-02-18,-0.058085546844,-0.040210427666,0.079638752053,2022-03-11,-0.077378301759,-0.031638546048,0.063492063492,2022-05-13,-0.480000000000,0.340000000000,-0.001877390850,0.014111787493
2022-02-11,0.012487522883,0.004384157409,0.013193322563,2022-02-21,-0.004909184184,-0.041186568879,0.055735056543,2022-03-14,-0.077378301759,-0.023823044748,0.043887991384,2022-05-16,-0.420000000000,0.310000000000,-0.004844754396,0.014755011136
2022-02-14,0.007492513730,-0.001196513837,0.016621983914,2022-02-22,0.015098150560,-0.044907884490,0.039678284182,2022-03-15,-0.077732112279,-0.015044046609,0.038069705094,2022-05-17,-0.510000000000,0.210000000000,-0.002465122473,0.029452625729
2022-02-15,0.030272477525,-0.026661083522,0.024093123985,2022-02-23,0.040774754311,-0.059658322582,0.035192203573,2022-03-16,-0.044454877909,0.017105159654,0.039794260964,2022-05-18,-0.500000000000,0.200000000000,-0.003590624880,0.031138054560
2022-02-16,0.012425457609,-0.059125932011,0.022359913793,2022-02-24,0.014947695522,-0.093760514104,0.031788793103,2022-03-17,-0.053438703097,0.012982748858,0.037715517241,2022-05-19,-0.430000000000,0.360000000000,-0.006440009283,0.012616566100
2022-02-17,0.004933403168,-0.078197543675,0.007690267833,2022-02-25,0.007418403741,-0.120646161749,0.023601166799,2022-03-18,-0.044559134271,-0.001806178746,0.026252983294,2022-05-20,-0.430000000000,0.310000000000,-0.004733157723,0.019704433498
2022-02-18,-0.014800209505,-0.088689279589,0.009301089556,2022-02-28,-0.022037236400,-0.129617431498,0.020196651608,2022-03-21,-0.058906738067,-0.023181289594,0.029763486580,2022-05-23,-0.460000000000,0.270000000000,-0.004681480224,0.030136986301
2022-02-21,-0.012394655755,-0.101126709271,-0.003955696203,2022-03-01,-0.022091328826,-0.137050159208,0.016350210970,2022-03-22,-0.056818226656,-0.030576640997,0.021097046414,2022-05-24,-0.490000000000,0.170000000000,-0.004996228445,0.032737276479
2022-02-22,-0.014691490933,-0.103019737091,0.011366640233,2022-03-02,0.000000000000,-0.145527648526,0.015331747291,2022-03-23,-0.047348522213,-0.037392728260,0.028813111287,2022-05-25,-0.490000000000,0.170000000000,-0.003913399793,0.047395976853
2022-02-23,-0.027000513010,-0.086717127284,0.009222661397,2022-03-03,0.000000000000,-0.142300586985,0.023715415020,2022-03-24,-0.050311492023,-0.042893648880,0.024505928854,2022-05-26,-0.510000000000,0.080000000000,-0.005845139950,0.040551724138
2022-02-24,-0.049091841836,-0.050664514063,0.013157894737,2022-03-04,-0.012742110722,-0.132391244629,0.029473684211,2022-03-25,-0.058337431808,-0.040141470164,0.029736842105,2022-05-27,-0.540000000000,0.030000000000,-0.006099913241,0.048720740338
2022-02-25,-0.032548850400,-0.024711151675,0.036598209584,2022-03-07,-0.025227064604,-0.125864267973,0.028436018957,2022-03-28,-0.030120507129,-0.054158850760,0.025013164824,2022-05-30,-0.590000000000,-0.090000000000,-0.004280836756,0.036764705882
2022-02-28,-0.030120507129,0.004553462986,0.039714058777,2022-03-08,-0.030120507129,-0.113320712517,0.021975112523,2022-03-29,0.000000000000,-0.062596278050,0.025416997617,2022-05-31,-0.570000000000,0.020000000000,-0.004413132954,0.034134352813
2022-03-01,-0.002485091522,0.019983976892,0.057501306848,2022-03-09,0.007530126782,-0.103865247024,0.003659174072,2022-03-30,0.046948397625,-0.075787354315,0.005227391532,2022-06-01,-0.790000000000,-0.160000000000,-0.003111253564,0.031326614002
2022-03-02,0.065590367970,0.033951491919,0.015665796345,2022-03-10,0.052316934327,-0.090763102729,0.003394255875,2022-03-31,0.110410191386,-0.095533809267,0.012010443864,2022-06-02,-0.900000000000,-0.270000000000,-0.001885946069,0.044365813827
2022-03-03,0.092927286979,0.031841649236,0.024675324675,2022-03-11,0.054808216914,-0.083000070944,0.000000000000,2022-04-01,0.101456903795,-0.099773689795,0.004415584416,2022-06-06,-0.850000000000,-0.320000000000,-0.001987833104,0.061286744315
2022-03-04,0.137163679403,0.037057144796,-0.004064008128,2022-03-14,0.097402678490,-0.074231756126,-0.024130048260,2022-04-06,0.094668738307,-0.110822559875,-0.022098044196,2022-06-07,-0.830000000000,-0.240000000000,-0.007263460601,0.068725653868
2022-03-07,0.142339667305,0.027086381012,-0.012477718360,2022-03-15,0.102397687644,-0.073685310479,-0.022663610899,2022-04-07,0.078163229249,-0.131286903402,-0.014514896868,2022-06-08,-0.930000000000,-0.270000000000,-0.007110622768,0.084530386740
2022-03-08,0.122072846764,0.028398033887,-0.054869006426,2022-03-16,0.136226148862,-0.084198054211,-0.046465645082,2022-04-08,0.097465966103,-0.149164895144,-0.038309441424,2022-06-09,-0.990000000000,-0.510000000000,-0.005700895878,0.102719033233
2022-03-09,0.078125061652,0.046956393819,-0.015424164524,2022-03-17,0.131709850654,-0.069823057869,-0.001285347044,2022-04-11,0.075578708533,-0.142996196803,-0.005141388175,2022-06-10,-1.040000000000,-0.580000000000,-0.006272399322,0.110169491525
2022-03-10,0.144071913141,0.056828454996,-0.021546261090,2022-03-18,0.194869425152,-0.045721524909,-0.011153358682,2022-04-12,0.138693103505,-0.137993550729,-0.001267427123,2022-06-13,-0.900000000000,-0.420000000000,-0.006372664561,0.072578444748
2022-03-11,0.125170782257,0.067806563159,-0.020913032390,2022-03-21,0.219536440994,-0.015773596705,-0.001785258863,2022-04-13,0.162200409184,-0.127822647571,-0.014282070900,2022-06-14,-0.880000000000,-0.460000000000,-0.005706706854,0.080109739369
2022-03-14,0.197100284776,0.091710175179,-0.006188757091,2022-03-22,0.309866393874,0.012478616643,0.015987622486,2022-04-14,0.242125248492,-0.115238971255,-0.011861784425,2022-06-15,-0.940000000000,-0.430000000000,-0.001316881606,0.057219973009
2022-03-15,0.199822527992,0.085624355677,0.004445606695,2022-03-23,0.323212800533,0.021449857283,0.029811715481,2022-04-15,0.264389537038,-0.123107396680,0.004968619247,2022-06-16,-0.790000000000,-0.290000000000,0.005938566392,0.024051309460
2022-03-16,0.188845109680,0.060009601536,0.014360313316,2022-03-24,0.328915340301,0.047957982193,0.034725848564,2022-04-18,0.237768814029,-0.135117429329,0.010182767624,2022-06-17,-0.690000000000,-0.260000000000,0.007132767804,0.028169014085
2022-03-17,0.101156138973,0.024470149297,0.013471502591,2022-03-25,0.309278603566,0.060563253156,0.020466321244,2022-04-19,0.192221868739,-0.150407532791,0.002072538860,2022-06-20,-0.610000000000,-0.180000000000,0.004951483984,0.031937734836
2022-03-18,0.052589032220,-0.009172336716,0.017452461579,2022-03-28,0.302954684489,0.070105646161,0.015108101068,2022-04-20,0.168388091893,-0.157667399934,0.005209690023,2022-06-21,-0.710000000000,-0.250000000000,0.004488807187,0.024202127660
2022-03-21,-0.052990192399,-0.035396882866,0.001556824079,2022-03-29,0.256024310596,0.086515796741,0.017384535547,2022-04-21,0.103661302501,-0.171281381256,-0.001816294759,2022-06-22,-0.720000000000,-0.230000000000,0.006730397539,0.023175279702
2022-03-22,-0.081421219727,-0.027999230218,-0.000260348867,2022-03-30,0.233598603047,0.106880595514,0.026034886748,2022-04-22,0.094839063990,-0.167312267359,0.004686279615,2022-06-23,-0.580000000000,-0.090000000000,0.007049822964,0.017100762957
2022-03-23,-0.005541192920,-0.011835327981,-0.010810810811,2022-03-31,0.358224317377,0.133882049801,0.010038610039,2022-04-25,0.200713797736,-0.144331742325,-0.016216216216,2022-06-24,-0.530000000000,-0.020000000000,0.008366199321,0.016702014846
2022-03-24,0.041244870169,0.006121955782,-0.015848670757,2022-04-01,0.433660672570,0.124003042447,-0.004089979550,2022-04-26,0.241394904928,-0.140589873963,-0.017893660532,2022-06-27,-0.620000000000,-0.080000000000,0.012124198176,0.007007526603
2022-03-25,0.078785600042,0.014445374916,-0.016385048643,2022-04-06,0.452898941424,0.113068938791,-0.001792114695,2022-04-27,0.263276525110,-0.140269068317,-0.018177163338,2022-06-28,-0.580000000000,0.010000000000,0.010052660561,0.026267402154
2022-03-28,0.117905754001,0.014310339752,-0.005699481865,2022-04-07,0.447722953522,0.097068745014,0.002849740933,2022-04-28,0.261614991441,-0.141607330571,-0.007772020725,2022-06-29,-0.470000000000,0.100000000000,0.011207265913,0.022445207288
2022-03-29,0.126913864433,0.008824302657,0.004687500000,2022-04-08,0.393622648748,0.094770182857,0.025260416667,2022-04-29,0.255949899678,-0.125932232465,-0.003385416667,2022-06-30,-0.490000000000,0.300000000000,0.011577104275,0.016640253566
2022-03-30,0.033432412972,0.009082619499,0.010928961749,2022-04-11,0.317235098828,0.106609621398,0.021597710122,2022-05-05,0.148637591961,-0.092050963724,-0.011709601874,2022-07-01,-0.450000000000,0.450000000000,0.008696649839,0.000521240553
2022-03-31,0.000000000000,0.010573422645,0.013246753247,2022-04-12,0.311762172699,0.100835193569,0.012987012987,2022-05-06,0.141858649848,-0.089592722447,-0.014545454545,2022-07-04,-0.510000000000,0.340000000000,0.005747653575,0.001567807682
2022-04-01,-0.023156408477,0.015643589297,0.018740239459,2022-04-13,0.248065732109,0.090085862482,0.026028110359,2022-05-09,0.127467192617,-0.084680387119,-0.011192087454,2022-07-05,-0.520000000000,0.310000000000,0.005052506048,0.003124186410
2022-04-06,-0.021451568020,0.014511541513,0.026576341845,2022-04-14,0.240145174555,0.083637096378,0.021104742053,2022-05-10,0.134743045013,-0.084650708084,-0.027357998958,2022-07-06,-0.410000000000,0.520000000000,0.006768688394,-0.022924095772
2022-04-07,-0.021451568020,0.010355780375,0.020736132711,2022-04-15,0.215364280169,0.075563493885,0.003888024883,2022-05-11,0.141844070257,-0.084289095743,-0.046137895283,2022-07-07,-0.220000000000,0.770000000000,0.005073687006,-0.042839352428
2022-04-08,-0.021567230750,-0.004352068063,0.020077220077,2022-04-18,0.195432729785,0.052377718414,0.008751608752,2022-05-12,0.230560752382,-0.074049298988,-0.055341055341,2022-07-08,-0.160000000000,0.880000000000,0.005982401354,-0.051465156365
2022-04-11,-0.018005052218,-0.005033986317,0.009741092028,2022-04-19,0.125929070967,0.036396776685,-0.003845167906,2022-05-13,0.267193515484,-0.050757425086,-0.060497308382,2022-07-11,-0.150000000000,0.750000000000,0.007200303004,-0.011447468837
2022-04-12,-0.003646975229,0.007108909280,-0.004343382729,2022-04-20,0.105178064440,0.028121779603,-0.009453244762,2022-05-16,0.341188300760,-0.029772277273,-0.066428206438,2022-07-12,-0.120000000000,0.760000000000,0.009632936900,-0.007366014732
2022-04-13,0.018268187960,0.035759922186,-0.004822335025,2022-04-21,0.054882699270,0.028100589462,-0.017258883249,2022-05-17,0.402617348278,-0.005816095443,-0.072588832487,2022-07-13,-0.140000000000,0.800000000000,0.002778769384,0.002297676793
2022-04-14,0.021921825552,0.043983880803,0.000761808024,2022-04-22,0.035159163064,0.034308915901,-0.024631792788,2022-05-18,0.425586498120,-0.006534006759,-0.070848146267,2022-07-14,-0.100000000000,0.690000000000,-0.002712908598,0.025835073069
2022-04-15,0.025716400757,0.046194488133,-0.009841029523,2022-04-25,0.031400093215,0.038662071403,-0.028009084027,2022-05-19,0.391131366161,-0.013581692852,-0.082765581630,2022-07-15,-0.060000000000,0.630000000000,0.001336687850,0.038988408851
2022-04-18,0.027502767084,0.052578655685,-0.010916476263,2022-04-26,0.050618704299,0.064832515333,-0.017517136329,2022-05-20,0.385756994524,-0.006926156687,-0.076923076923,2022-07-18,-0.060000000000,0.550000000000,0.002844998271,0.031729518856
2022-04-19,0.043923892096,0.049901295434,0.000513215294,2022-04-27,0.096080000051,0.089418905293,-0.005645368232,2022-05-23,0.396670255199,0.014686185586,-0.070310495253,2022-07-19,-0.070000000000,0.640000000000,0.002321202939,0.022072189042
2022-04-20,0.023322583018,0.027428432889,-0.012751849018,2022-04-28,0.139888182713,0.095061542638,-0.012496812038,2022-05-24,0.400098510963,0.026739156936,-0.074725835246,2022-07-20,0.000000000000,0.720000000000,0.008165550470,0.011715699037
2022-04-21,0.039327874704,0.019826260950,-0.001014970820,2022-04-29,0.171232991696,0.085200163584,-0.012433392540,2022-05-25,0.444831382398,0.026381083286,-0.085257548845,2022-07-21,-0.070000000000,0.510000000000,0.011591586878,0.018365235385
2022-04-22,0.053724960438,0.012154434241,0.000509683996,2022-05-05,0.092867813811,0.063877763512,-0.009174311927,2022-05-26,0.484359640397,0.034653007881,-0.070591233435,2022-07-22,-0.120000000000,0.410000000000,0.016370098948,0.030247718383
2022-04-25,0.055317663168,0.001979239474,0.001026694045,2022-05-06,0.064818187984,0.060448057762,0.004363449692,2022-05-27,0.507136006741,0.034143517167,-0.061601642710,2022-07-25,-0.080000000000,0.540000000000,0.021691423920,0.011340206186
2022-04-26,0.008765783524,-0.015314027201,0.011028468838,2022-05-09,0.024937670667,0.057460106842,-0.001538856117,2022-05-30,0.451564456411,0.028880483194,-0.060528340600,2022-07-26,-0.100000000000,0.480000000000,0.029597775428,-0.004351164576
2022-04-27,-0.019284723752,-0.046111614750,0.012399896668,2022-05-10,0.000000000000,0.029829279776,0.000516662361,2022-05-31,0.404116803980,0.001764509364,-0.054507879101,2022-07-27,-0.080000000000,0.390000000000,0.032216125450,0.005165289256
2022-04-28,-0.037839718977,-0.065893171187,-0.016256032512,2022-05-11,0.000000000000,0.004825994738,-0.023114046228,2022-06-01,0.404116803980,-0.014203794465,-0.062484124968,2022-07-28,-0.060000000000,0.430000000000,0.031432552823,0.010652117433
2022-04-29,-0.095173405378,-0.102634960282,-0.001782985227,2022-05-12,-0.043134461499,-0.053906297601,-0.012735608762,2022-06-02,0.326358018899,-0.048068616906,-0.051451859399,2022-07-29,-0.120000000000,0.330000000000,0.044972156657,0.026829903621
2022-05-05,-0.118363272666,-0.116544459595,-0.003589743590,2022-05-13,-0.061217177540,-0.072943448790,-0.008461538462,2022-06-06,0.298953910442,-0.064168122074,-0.039230769231,2022-08-01,0.010000000000,0.520000000000,0.044396871283,0.025045656144
2022-05-06,-0.099061579806,-0.124891703625,-0.016489091832,2022-05-16,-0.054704628437,-0.088861366001,-0.023338406900,2022-06-07,0.294705540048,-0.080509072416,-0.038559107052,2022-08-02,0.180000000000,0.700000000000,0.051538661274,0.017908123540
2022-05-09,-0.069717596066,-0.114686799354,-0.011992855320,2022-05-17,-0.049324107492,-0.101319779528,-0.012503189589,2022-06-08,0.299700549201,-0.097914715684,-0.045419749936,2022-08-03,0.260000000000,0.670000000000,0.055075440485,0.026850886340
2022-05-10,-0.067929965397,-0.108063368359,-0.008262328944,2022-05-18,-0.047497288696,-0.112945033284,0.004647560031,2022-06-09,0.315338307550,-0.126248071972,-0.031241931319,2022-08-04,0.300000000000,0.520000000000,0.062706208346,0.017434296123
2022-05-11,-0.060105221704,-0.073496079930,-0.017096198010,2022-05-19,-0.080822973808,-0.119608954220,-0.012503189589,2022-06-10,0.243538969134,-0.138187416757,-0.033171727482,2022-08-05,0.340000000000,0.500000000000,0.059950659187,0.009865005192
2022-05-12,-0.069044923312,-0.066545032994,-0.004117344313,2022-05-20,-0.110011068336,-0.130256179083,0.013896037056,2022-06-13,0.197336126736,-0.139813675956,-0.032166752445,2022-08-08,0.210000000000,0.360000000000,0.062118506016,0.010808028821
2022-05-13,-0.059799421167,-0.049305731948,-0.000515862781,2022-05-23,-0.107979568070,-0.139900095450,-0.003095176683,2022-06-14,0.202269529904,-0.129660949019,-0.023471756513,2022-08-09,0.250000000000,0.370000000000,0.068707147553,-0.005117707267
2022-05-16,-0.086472000046,-0.032496471812,0.000000000000,2022-05-24,-0.147111677498,-0.160542645651,-0.010330578512,2022-06-15,0.178483042871,-0.126183771489,-0.019369834711,2022-08-10,0.240000000000,0.380000000000,0.066206912775,-0.019103413143
2022-05-17,-0.107403214041,-0.016266298831,0.013277792242,2022-05-25,-0.168037282825,-0.164138564213,0.000520697735,2022-06-16,0.139569163866,-0.116916827725,-0.014839885446,2022-08-11,0.200000000000,0.300000000000,0.065823925996,-0.013736962605
2022-05-18,-0.039968052204,-0.010042725591,0.009345794393,2022-05-26,-0.139684897138,-0.166933557785,0.004413291796,2022-06-17,0.179185222701,-0.093228663659,-0.017912772586,2022-08-12,0.270000000000,0.330000000000,0.054741998208,-0.027383367140
2022-05-19,-0.016481263893,0.009239049103,0.011111111111,2022-05-27,-0.148108582030,-0.166067616852,-0.000516795866,2022-06-20,0.171821446426,-0.058221615951,-0.016537467700,2022-08-15,0.170000000000,0.230000000000,0.062472725620,-0.029493319889
2022-05-20,-0.038982382015,0.019149366885,0.004645161290,2022-05-30,-0.178821983884,-0.165092683481,-0.004129032258,2022-06-21,0.172759282890,-0.026670626257,-0.022193548387,2022-08-16,0.250000000000,0.320000000000,0.054980910495,-0.016260162602
2022-05-23,-0.018931439441,0.020107079337,0.000258264463,2022-05-31,-0.182328297293,-0.166524535860,-0.006456611570,2022-06-22,0.170682873731,-0.008329505463,-0.022985537190,2022-08-17,0.230000000000,0.230000000000,0.043265935572,-0.002830674215
2022-05-24,0.004297381677,0.023263409303,-0.011819116136,2022-06-01,-0.196078543790,-0.161321437544,-0.008478931141,2022-06-23,0.161530948916,0.007409789185,-0.033401849949,2022-08-18,0.260000000000,0.330000000000,0.033662536754,-0.013970027940
2022-05-25,-0.031224001682,0.026330379468,-0.003086419753,2022-06-02,-0.209041586813,-0.155265867703,-0.016975308642,2022-06-24,0.174066745768,0.019012835475,-0.033950617284,2022-08-19,0.210000000000,0.330000000000,0.027193544156,-0.016198430777
2022-05-26,-0.010473404883,0.018534977310,-0.011755686174,2022-06-06,-0.201217563531,-0.152288523070,-0.018144646052,2022-06-27,0.219411649812,0.010427018940,-0.040889343215,2022-08-22,0.190000000000,0.270000000000,0.028290497726,-0.005861365953
2022-05-27,0.044833507567,0.006151343632,-0.011045466221,2022-06-07,-0.149461330936,-0.146892368197,-0.014898535834,2022-06-28,0.266563376953,0.004129862522,-0.034163883894,2022-08-23,0.130000000000,0.230000000000,0.029689539848,0.006940874036
2022-05-30,0.051458012763,0.004815695494,-0.000774593338,2022-06-08,-0.123346516116,-0.122025971667,-0.011102504518,2022-06-29,0.269151370904,-0.008070635975,-0.025561580170,2022-08-24,0.110000000000,0.190000000000,0.019949193747,-0.001798561151
2022-05-31,0.047068925309,-0.011255819593,0.011700468019,2022-06-09,-0.125134146785,-0.112265832684,-0.004940197608,2022-06-30,0.219232867657,-0.023444888442,-0.013260530421,2022-08-25,0.110000000000,0.170000000000,0.012636610726,-0.003341902314
2022-06-01,0.062312034316,-0.015215229979,-0.001547987616,2022-06-10,-0.071374950773,-0.072973348210,-0.020123839009,2022-07-01,0.170454679967,-0.029443519667,-0.020897832817,2022-08-26,0.210000000000,0.330000000000,0.002509492231,-0.022831050228
2022-06-02,0.046570735655,-0.014424993143,0.018877682958,2022-06-13,-0.051783692484,-0.054300746923,-0.018877682958,2022-07-04,0.167690259558,-0.034879415017,-0.028963020429,2022-08-29,0.290000000000,0.280000000000,0.008446060387,-0.013234919827
2022-06-06,0.004086639481,-0.007447641965,0.003896103896,2022-06-14,-0.052083366823,-0.032400909566,-0.013246753247,2022-07-05,0.118343285043,-0.038961866450,-0.017142857143,2022-08-30,0.260000000000,0.080000000000,-0.003908228831,-0.013513513514
